repo_full_name,package_name,osv_id,severity_class,severity_raw,published,fix_version,fix_date,time_to_fix_days,is_fixed,aliases,duration_days,severity_missing
tensorflow/tensorflow,tensorflow,GHSA-wq6q-6m32-9rv9,critical,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,2022-09-16T22:14:09Z,2.7.2,2022-05-16 18:54:48.982865+00:00,-123.13842612424769,1,BIT-tensorflow-2022-35993;CVE-2022-35993,-123.13842612424769,0
tensorflow/tensorflow,tensorflow,GHSA-wqmc-pm8c-2jhc,critical,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,2022-09-16T21:57:05Z,2.7.2,2022-05-16 18:54:48.982865+00:00,-123.12657427239584,1,BIT-tensorflow-2022-36017;CVE-2022-36017,-123.12657427239584,0
tensorflow/tensorflow,tensorflow,GHSA-wr9v-g9vf-c74v,critical,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,2022-09-16T22:29:01Z,2.7.2,2022-05-16 18:54:48.982865+00:00,-123.14875019832176,1,BIT-tensorflow-2022-35986;CVE-2022-35986,-123.14875019832176,0
tensorflow/tensorflow,tensorflow,GHSA-wvjw-p9f5-vq28,medium,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L,2021-05-21T14:29:02Z,2.1.4,2021-06-15 21:01:30.053034+00:00,25.272546910115743,1,BIT-tensorflow-2021-29619;CVE-2021-29619;PYSEC-2021-256;PYSEC-2021-547;PYSEC-2021-745,25.272546910115743,0
tensorflow/tensorflow,tensorflow,GHSA-wxjj-cgcx-r3vq,critical,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,2022-09-16T22:11:00Z,2.7.2,2022-05-16 18:54:48.982865+00:00,-123.13623862424768,1,BIT-tensorflow-2022-35959;CVE-2022-35959,-123.13623862424768,0
tensorflow/tensorflow,tensorflow,GHSA-x3v8-c8qx-3j3r,medium,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,2021-11-10T18:57:45Z,2.6.1,2021-11-01 20:30:07.568333+00:00,-8.935849903553242,1,BIT-tensorflow-2021-41215;CVE-2021-41215;PYSEC-2021-407;PYSEC-2021-624;PYSEC-2021-822,-8.935849903553242,0
tensorflow/tensorflow,tensorflow,GHSA-x4g7-fvjj-prg8,medium,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L,2021-05-21T14:21:59Z,2.1.4,2021-06-15 21:01:30.053034+00:00,25.277442743449075,1,BIT-tensorflow-2021-29527;CVE-2021-29527;PYSEC-2021-164;PYSEC-2021-455;PYSEC-2021-653,25.277442743449075,0
tensorflow/tensorflow,tensorflow,GHSA-x4qx-4fjv-hmw6,high,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,2022-02-09T23:45:09Z,2.5.3,2022-02-02 16:55:58.910924+00:00,-7.284144549490741,1,BIT-tensorflow-2022-21738;CVE-2022-21738;PYSEC-2022-117;PYSEC-2022-62,-7.284144549490741,0
tensorflow/tensorflow,tensorflow,GHSA-x5cp-9pcf-pp3h,critical,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,2020-09-25T18:28:24Z,2.3.1,2020-09-24 19:23:11.978629+00:00,-0.9619446917939816,1,BIT-tensorflow-2020-15199;CVE-2020-15199;PYSEC-2020-122;PYSEC-2020-279;PYSEC-2020-314,-0.9619446917939816,0
tensorflow/tensorflow,tensorflow,GHSA-x7rp-74x2-mjf3,critical,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,2020-09-25T18:28:32Z,2.3.1,2020-09-24 19:23:11.978629+00:00,-0.962037284386574,1,BIT-tensorflow-2020-15200;CVE-2020-15200;PYSEC-2020-123;PYSEC-2020-280;PYSEC-2020-315,-0.962037284386574,0
tensorflow/tensorflow,tensorflow,GHSA-x83m-p7pv-ch8v,medium,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L,2021-05-21T14:23:38Z,2.1.4,2021-06-15 21:01:30.053034+00:00,25.276296910115743,1,BIT-tensorflow-2021-29549;CVE-2021-29549;PYSEC-2021-186;PYSEC-2021-477;PYSEC-2021-675,25.276296910115743,0
tensorflow/tensorflow,tensorflow,GHSA-x8h6-xgqx-jqgp,medium,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L,2021-05-21T14:26:26Z,2.1.4,2021-06-15 21:01:30.053034+00:00,25.274352465671296,1,BIT-tensorflow-2021-29580;CVE-2021-29580;PYSEC-2021-217;PYSEC-2021-508;PYSEC-2021-706,25.274352465671296,0
tensorflow/tensorflow,tensorflow,GHSA-x989-q2pq-4q5x,critical,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,2022-09-16T22:12:41Z,2.7.2,2022-05-16 18:54:48.982865+00:00,-123.13740760572917,1,BIT-tensorflow-2022-35940;CVE-2022-35940,-123.13740760572917,0
tensorflow/tensorflow,tensorflow,GHSA-x9j7-x98r-r4w2,critical,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:L/A:H,2020-09-25T18:28:51Z,1.15.4,2020-09-24 18:38:59.375441+00:00,-0.9929586175810186,1,BIT-tensorflow-2020-15210;CVE-2020-15210;PYSEC-2020-133;PYSEC-2020-290;PYSEC-2020-325,-0.9929586175810186,0
tensorflow/tensorflow,tensorflow,GHSA-xcwj-wfcm-m23c,medium,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L,2021-05-21T14:22:09Z,2.1.4,2021-06-15 21:01:30.053034+00:00,25.277327002708333,1,BIT-tensorflow-2021-29530;CVE-2021-29530;PYSEC-2021-167;PYSEC-2021-458;PYSEC-2021-656,25.277327002708333,0
tensorflow/tensorflow,tensorflow,GHSA-xf83-q765-xm6m,unknown,,2022-11-21T23:51:30Z,2.8.4,2022-11-16 18:45:38.407286+00:00,-5.212402693449074,1,,-5.212402693449074,1
tensorflow/tensorflow,tensorflow,GHSA-xgc3-m89p-vr3x,medium,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L,2021-05-21T14:23:09Z,2.1.4,2021-06-15 21:01:30.053034+00:00,25.27663255826389,1,BIT-tensorflow-2021-29540;CVE-2021-29540;PYSEC-2021-177;PYSEC-2021-468;PYSEC-2021-666,25.27663255826389,0
tensorflow/tensorflow,tensorflow,GHSA-xm2v-8rrw-w9pm,medium,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L,2021-05-21T14:21:51Z,2.1.4,2021-06-15 21:01:30.053034+00:00,25.27753533604167,1,BIT-tensorflow-2021-29525;CVE-2021-29525;PYSEC-2021-162;PYSEC-2021-453;PYSEC-2021-651,25.27753533604167,0
tensorflow/tensorflow,tensorflow,GHSA-xmq7-7fxm-rr79,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2020-09-25T18:28:37Z,1.15.4,2020-09-24 18:38:59.375441+00:00,-0.9927965805439816,1,BIT-tensorflow-2020-15203;CVE-2020-15203;PYSEC-2020-126;PYSEC-2020-283;PYSEC-2020-318,-0.9927965805439816,0
tensorflow/tensorflow,tensorflow,GHSA-xqfj-35wv-m3cr,medium,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L,2021-05-21T14:23:12Z,2.1.4,2021-06-15 21:01:30.053034+00:00,25.276597836041667,1,BIT-tensorflow-2021-29541;CVE-2021-29541;PYSEC-2021-178;PYSEC-2021-469;PYSEC-2021-667,25.276597836041667,0
tensorflow/tensorflow,tensorflow,GHSA-xqfj-cr6q-pc8w,medium,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L,2021-05-21T14:28:58Z,2.1.4,2021-06-15 21:01:30.053034+00:00,25.27259320641204,1,BIT-tensorflow-2021-29618;CVE-2021-29618;PYSEC-2021-255;PYSEC-2021-546;PYSEC-2021-744,25.27259320641204,0
tensorflow/tensorflow,tensorflow,GHSA-xrp2-fhq4-4q3w,medium,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,2022-05-24T22:15:45Z,2.6.4,2022-05-16 18:35:54.612163+00:00,-8.152666525891203,1,BIT-tensorflow-2022-29211;CVE-2022-29211,-8.152666525891203,0
tensorflow/tensorflow,tensorflow,GHSA-xrqm-fpgr-6hhx,medium,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,2021-11-10T19:13:16Z,2.6.1,2021-11-01 20:30:07.568333+00:00,-8.946625366516205,1,BIT-tensorflow-2021-41202;CVE-2021-41202;PYSEC-2021-395;PYSEC-2021-612;PYSEC-2021-810,-8.946625366516205,0
tensorflow/tensorflow,tensorflow,GHSA-xvjm-fvxx-q3hv,medium,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L,2021-05-21T14:26:38Z,2.1.4,2021-06-15 21:01:30.053034+00:00,25.274213576782408,1,BIT-tensorflow-2021-29584;CVE-2021-29584;PYSEC-2021-221;PYSEC-2021-512;PYSEC-2021-710,25.274213576782408,0
tensorflow/tensorflow,tensorflow,GHSA-xvwp-h6jv-7472,high,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:H/I:H/A:H,2022-11-21T22:03:45Z,2.8.4,2022-11-16 18:45:38.407286+00:00,-5.137576304560185,1,BIT-tensorflow-2022-41900;CVE-2022-41900,-5.137576304560185,0
tensorflow/tensorflow,tensorflow,GHSA-xw93-v57j-fcgh,medium,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L,2021-05-21T14:24:48Z,2.1.4,2021-06-15 21:01:30.053034+00:00,25.275486724930555,1,BIT-tensorflow-2021-29557;CVE-2021-29557;PYSEC-2021-194;PYSEC-2021-485;PYSEC-2021-683,25.275486724930555,0
tensorflow/tensorflow,tensorflow,GHSA-xwhf-g6j5-j5gc,high,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:L,2020-11-13T17:18:29Z,2.4.0,2020-12-14 17:58:05.761538+00:00,31.02750881409722,1,BIT-tensorflow-2020-15266;CVE-2020-15266;PYSEC-2020-139;PYSEC-2020-296;PYSEC-2020-331,31.02750881409722,0
tensorflow/tensorflow,tensorflow,GHSA-xxcj-rhqg-m46g,medium,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,2022-11-21T20:42:00Z,2.8.4,2022-11-16 18:45:38.407286+00:00,-5.080805471226852,1,BIT-tensorflow-2022-41889;CVE-2022-41889,-5.080805471226852,0
tensorflow/tensorflow,tensorflow,OSV-2021-449,unknown,,2021-02-27T00:00:29.109256Z,7677422a56f18c10e3827e29dc8da8a7b23fbede,,,0,,,1
tensorflow/tensorflow,tensorflow,PYSEC-2019-204,unknown,,2019-04-24T17:29:00Z,1.7.1,2018-05-08 18:30:45.671346+00:00,-350.9571102853472,1,CVE-2018-10055;GHSA-q492-f7gr-27rp;PYSEC-2019-222;PYSEC-2019-229,-350.9571102853472,1
tensorflow/tensorflow,tensorflow,PYSEC-2019-205,unknown,,2019-04-24T21:29:00Z,1.7.1,2018-05-08 18:30:45.671346+00:00,-351.1237769520139,1,CVE-2018-7575;GHSA-mw6v-crh8-8533;PYSEC-2019-223;PYSEC-2019-230,-351.1237769520139,1
tensorflow/tensorflow,tensorflow,PYSEC-2019-206,unknown,,2019-04-23T21:29:00Z,1.7.0rc0,,,0,CVE-2018-7576;GHSA-jfq2-rj7f-9gvf;PYSEC-2019-224;PYSEC-2019-231,2491.750827785058,1
tensorflow/tensorflow,tensorflow,PYSEC-2019-207,unknown,,2019-04-24T17:29:00Z,1.7.1,2018-05-08 18:30:45.671346+00:00,-350.9571102853472,1,CVE-2018-7577;GHSA-qx2v-j445-g354;PYSEC-2019-225;PYSEC-2019-232,-350.9571102853472,1
tensorflow/tensorflow,tensorflow,PYSEC-2019-208,unknown,,2019-04-23T21:29:00Z,1.7.1,2018-05-08 18:30:45.671346+00:00,-350.1237769520139,1,CVE-2018-8825;GHSA-frxx-2m33-6wcr;PYSEC-2019-226;PYSEC-2019-233,-350.1237769520139,1
tensorflow/tensorflow,tensorflow,PYSEC-2019-209,unknown,,2019-12-16T21:15:00Z,db4f9717c41bccc3ce10099ab61996b246099892,,,0,CVE-2019-16778;GHSA-844w-j86r-4x2j;PYSEC-2019-227;PYSEC-2019-234,2254.76055000728,1
tensorflow/tensorflow,tensorflow,PYSEC-2019-210,unknown,,2019-04-24T17:29:00Z,1.12.2,2019-04-18 20:27:08.175683+00:00,-5.876294262928241,1,CVE-2019-9635;GHSA-mfg7-x5m7-6p8w;PYSEC-2019-228;PYSEC-2019-235,-5.876294262928241,1
tensorflow/tensorflow,tensorflow,PYSEC-2020-113,unknown,,2020-09-25T19:15:00Z,da8558533d925694483d2c136a9220d6d49d843c,,,0,BIT-tensorflow-2020-15190;CVE-2020-15190;GHSA-4g9f-63rx-5cw4;PYSEC-2020-270;PYSEC-2020-305,1970.8438833406133,1
tensorflow/tensorflow,tensorflow,PYSEC-2020-114,unknown,,2020-09-25T19:15:00Z,22e07fb204386768e5bcbea563641ea11f96ceb8,,,0,BIT-tensorflow-2020-15191;CVE-2020-15191;GHSA-q8qj-fc9q-cphr;PYSEC-2020-271;PYSEC-2020-306,1970.8438833406133,1
tensorflow/tensorflow,tensorflow,PYSEC-2020-115,unknown,,2020-09-25T19:15:00Z,22e07fb204386768e5bcbea563641ea11f96ceb8,,,0,BIT-tensorflow-2020-15192;CVE-2020-15192;GHSA-8fxw-76px-3rxv;PYSEC-2020-272;PYSEC-2020-307,1970.8438833406133,1
tensorflow/tensorflow,tensorflow,PYSEC-2020-116,unknown,,2020-09-25T19:15:00Z,22e07fb204386768e5bcbea563641ea11f96ceb8,,,0,BIT-tensorflow-2020-15193;CVE-2020-15193;GHSA-rjjg-hgv6-h69v;PYSEC-2020-273;PYSEC-2020-308,1970.8438833406133,1
tensorflow/tensorflow,tensorflow,PYSEC-2020-117,unknown,,2020-09-25T19:15:00Z,390611e0d45c5793c7066110af37c8514e6a6c54,,,0,BIT-tensorflow-2020-15194;CVE-2020-15194;GHSA-9mqp-7v2h-2382;PYSEC-2020-274;PYSEC-2020-309,1970.8438833406133,1
tensorflow/tensorflow,tensorflow,PYSEC-2020-118,unknown,,2020-09-25T19:15:00Z,390611e0d45c5793c7066110af37c8514e6a6c54,,,0,BIT-tensorflow-2020-15195;CVE-2020-15195;GHSA-63xm-rx5p-xvqr;PYSEC-2020-275;PYSEC-2020-310,1970.8438833406133,1
tensorflow/tensorflow,tensorflow,PYSEC-2020-119,unknown,,2020-09-25T19:15:00Z,3cbb917b4714766030b28eba9fb41bb97ce9ee02,,,0,BIT-tensorflow-2020-15196;CVE-2020-15196;GHSA-pg59-2f92-5cph;PYSEC-2020-276;PYSEC-2020-311,1970.8438833406133,1
tensorflow/tensorflow,tensorflow,PYSEC-2020-120,unknown,,2020-09-25T19:15:00Z,3cbb917b4714766030b28eba9fb41bb97ce9ee02,,,0,BIT-tensorflow-2020-15197;CVE-2020-15197;GHSA-qc53-44cj-vfvx;PYSEC-2020-277;PYSEC-2020-312,1970.8438833406133,1
tensorflow/tensorflow,tensorflow,PYSEC-2020-121,unknown,,2020-09-25T19:15:00Z,3cbb917b4714766030b28eba9fb41bb97ce9ee02,,,0,BIT-tensorflow-2020-15198;CVE-2020-15198;GHSA-jc87-6vpp-7ff3;PYSEC-2020-278;PYSEC-2020-313,1970.8438833406133,1
tensorflow/tensorflow,tensorflow,PYSEC-2020-122,unknown,,2020-09-25T19:15:00Z,3cbb917b4714766030b28eba9fb41bb97ce9ee02,,,0,BIT-tensorflow-2020-15199;CVE-2020-15199;GHSA-x5cp-9pcf-pp3h;PYSEC-2020-279;PYSEC-2020-314,1970.8438833406133,1
tensorflow/tensorflow,tensorflow,PYSEC-2020-123,unknown,,2020-09-25T19:15:00Z,3cbb917b4714766030b28eba9fb41bb97ce9ee02,,,0,BIT-tensorflow-2020-15200;CVE-2020-15200;GHSA-x7rp-74x2-mjf3;PYSEC-2020-280;PYSEC-2020-315,1970.8438833406133,1
tensorflow/tensorflow,tensorflow,PYSEC-2020-124,unknown,,2020-09-25T19:15:00Z,3cbb917b4714766030b28eba9fb41bb97ce9ee02,,,0,BIT-tensorflow-2020-15201;CVE-2020-15201;GHSA-p5f8-gfw5-33w4;PYSEC-2020-281;PYSEC-2020-316,1970.8438833406133,1
tensorflow/tensorflow,tensorflow,PYSEC-2020-125,unknown,,2020-09-25T19:15:00Z,27b417360cbd671ef55915e4bb6bb06af8b8a832,,,0,BIT-tensorflow-2020-15202;CVE-2020-15202;GHSA-h6fg-mjxg-hqq4;PYSEC-2020-282;PYSEC-2020-317,1970.8438833406133,1
tensorflow/tensorflow,tensorflow,PYSEC-2020-126,unknown,,2020-09-25T19:15:00Z,33be22c65d86256e6826666662e40dbdfe70ee83,,,0,BIT-tensorflow-2020-15203;CVE-2020-15203;GHSA-xmq7-7fxm-rr79;PYSEC-2020-283;PYSEC-2020-318,1970.8438833406133,1
tensorflow/tensorflow,tensorflow,PYSEC-2020-127,unknown,,2020-09-25T19:15:00Z,9a133d73ae4b4664d22bd1aa6d654fec13c52ee1,,,0,BIT-tensorflow-2020-15204;CVE-2020-15204;GHSA-q8gv-q7wr-9jf8;PYSEC-2020-284;PYSEC-2020-319,1970.8438833406133,1
tensorflow/tensorflow,tensorflow,PYSEC-2020-128,unknown,,2020-09-25T19:15:00Z,0462de5b544ed4731aa2fb23946ac22c01856b80,,,0,BIT-tensorflow-2020-15205;CVE-2020-15205;GHSA-g7p5-5759-qv46;PYSEC-2020-285;PYSEC-2020-320,1970.8438833406133,1
